Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.960000,-0.033890,-459.221344,-0.008377,-0.003549,-0.090140,-0.150749,-0.007680,-0.901395,-459.221344,-0.089073,0.000000
0.970000,-0.027931,-459.132385,-0.008347,-0.003545,-0.090044,-0.124244,-0.006329,-0.900442,-459.132385,-0.088917,0.000000
0.980000,-0.027931,-459.132385,-0.008382,-0.003541,-0.089931,-0.124244,-0.006329,-0.899314,-459.132385,-0.088744,0.000000
0.990000,-0.033142,-459.221344,-0.008356,-0.003533,-0.089749,-0.147423,-0.007510,-0.897489,-459.221344,-0.088587,0.000000
1.000000,-0.013779,-459.132385,-0.008347,-0.003525,-0.089532,-0.061291,-0.003122,-0.895324,-459.132385,-0.088414,0.000000
1.010000,-0.015640,-459.176849,-0.008351,-0.003516,-0.089316,-0.069571,-0.003544,-0.893160,-459.176849,-0.088240,0.000000
1.020000,-0.014153,-459.132385,-0.008347,-0.003509,-0.089125,-0.062954,-0.003207,-0.891252,-459.132385,-0.088084,0.000000
1.030000,-0.013031,-459.132385,-0.008343,-0.003502,-0.088951,-0.057965,-0.002953,-0.889511,-459.132385,-0.087911,0.000000
1.040000,-0.010429,-459.176849,-0.008334,-0.003497,-0.088822,-0.046392,-0.002363,-0.888216,-459.176849,-0.087754,0.000000
1.050000,-0.009682,-459.176849,-0.008317,-0.003495,-0.088778,-0.043066,-0.002194,-0.887777,-459.176849,-0.087581,0.000000
1.060000,0.008934,-459.132385,-0.008334,-0.003493,-0.088735,0.039741,0.002024,-0.887346,-459.132385,-0.087408,0.000000
1.070000,0.016754,-459.132385,-0.008321,-0.003489,-0.088631,0.074526,0.003797,-0.886309,-459.132385,-0.087252,0.000000
1.080000,0.016754,-459.132385,-0.008330,-0.003483,-0.088457,0.074526,0.003797,-0.884568,-459.132385,-0.087078,0.000000
1.090000,0.010056,-459.176849,-0.008291,-0.003477,-0.088310,0.044729,0.002279,-0.883099,-459.176849,-0.086922,0.000000
1.100000,0.022713,-459.176849,-0.008313,-0.003471,-0.088162,0.101031,0.005147,-0.881623,-459.176849,-0.086749,0.000000
1.110000,0.015640,-459.176849,-0.008330,-0.003464,-0.087980,0.069571,0.003544,-0.879799,-459.176849,-0.086575,0.000000
1.120000,0.019737,-459.176849,-0.008313,-0.003455,-0.087746,0.087796,0.004473,-0.877460,-459.176849,-0.086419,0.000000
1.130000,0.021599,-459.132385,-0.008252,-0.003443,-0.087442,0.096076,0.004894,-0.874424,-459.132385,-0.086246,0.000000
1.140000,0.014153,-459.221344,-0.008265,-0.003432,-0.087174,0.062954,0.003207,-0.871737,-459.221344,-0.086090,0.000000
1.150000,-0.004097,-459.132385,-0.008257,-0.003424,-0.086966,-0.018224,-0.000928,-0.869655,-459.132385,-0.085916,0.000000
1.160000,-0.023460,-459.176849,-0.008235,-0.003418,-0.086810,-0.104357,-0.005316,-0.868096,-459.176849,-0.085743,0.000000
1.170000,-0.027184,-459.132385,-0.008239,-0.003412,-0.086654,-0.120918,-0.006160,-0.866537,-459.132385,-0.085586,0.000000
1.180000,-0.023460,-459.087891,-0.008239,-0.003407,-0.086541,-0.104357,-0.005316,-0.865409,-459.087891,-0.085413,0.000000
1.190000,-0.019737,-459.132385,-0.008201,-0.003403,-0.086445,-0.087796,-0.004473,-0.864455,-459.132385,-0.085240,0.000000
1.200000,-0.010056,-459.087891,-0.008226,-0.003398,-0.086315,-0.044729,-0.002279,-0.863153,-459.087891,-0.085084,0.000000
1.210000,-0.013031,-459.132385,-0.008201,-0.003391,-0.086125,-0.057965,-0.002953,-0.861245,-459.132385,-0.084910,0.000000
1.220000,-0.019737,-459.132385,-0.008201,-0.003382,-0.085907,-0.087796,-0.004473,-0.859073,-459.132385,-0.084754,0.000000
1.230000,-0.002235,-459.176849,-0.008188,-0.003374,-0.085699,-0.009944,-0.000507,-0.856991,-459.176849,-0.084580,0.000000
1.240000,-0.000000,-459.221344,-0.008179,-0.003368,-0.085543,-0.000000,-0.000000,-0.855432,-459.221344,-0.084407,0.000000
1.250000,0.000740,-459.087891,-0.008183,-0.003365,-0.085465,0.003292,0.000168,-0.854652,-459.087891,-0.084251,0.000000
1.260000,0.007820,-459.132385,-0.008196,-0.003362,-0.085405,0.034786,0.001772,-0.854046,-459.132385,-0.084078,0.000000
