Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
48.320004,89.094208,-256.165802,-0.001431,0.002141,0.054375,396.310822,20.189035,0.543750,-256.165802,0.055476,0.000000
48.330002,89.128098,-256.121307,-0.001449,0.002142,0.054401,396.461578,20.196714,0.544011,-256.121307,0.055485,0.000000
48.340004,89.153793,-256.076843,-0.001431,0.002143,0.054427,396.575867,20.202539,0.544271,-256.076843,0.055502,0.000000
48.350002,89.205917,-256.121307,-0.001436,0.002144,0.054453,396.807739,20.214350,0.544531,-256.121307,0.055520,0.000000
48.360001,89.266617,-256.076843,-0.001453,0.002145,0.054470,397.077728,20.228106,0.544704,-256.076843,0.055537,0.000000
48.370003,89.325821,-256.121307,-0.001436,0.002145,0.054470,397.341095,20.241520,0.544704,-256.121307,0.055554,0.000000
48.380001,89.374237,-256.210266,-0.001453,0.002145,0.054470,397.556458,20.252493,0.544704,-256.210266,0.055572,0.000000
48.390003,89.377213,-256.076843,-0.001436,0.002145,0.054470,397.569702,20.253166,0.544704,-256.076843,0.055589,0.000000
48.400002,89.385773,-256.121307,-0.001436,0.002145,0.054470,397.607788,20.255106,0.544704,-256.121307,0.055607,0.000000
48.410004,89.390625,-256.121307,-0.001423,0.002145,0.054470,397.629364,20.256205,0.544704,-256.121307,0.055624,0.000000
48.420002,89.374985,-256.165802,-0.001431,0.002146,0.054505,397.559784,20.252661,0.545051,-256.165802,0.055641,0.000000
48.430004,89.377960,-256.165802,-0.001440,0.002147,0.054522,397.573029,20.253334,0.545225,-256.165802,0.055659,0.000000
48.440002,89.428604,-256.076843,-0.001449,0.002147,0.054531,397.798309,20.264811,0.545312,-256.076843,0.055676,0.000000
48.450001,89.444977,-256.121307,-0.001436,0.002148,0.054557,397.871124,20.268520,0.545572,-256.121307,0.055693,0.000000
48.460003,89.467697,-256.121307,-0.001431,0.002149,0.054592,397.972198,20.273668,0.545919,-256.121307,0.055702,0.000000
48.470001,89.546646,-256.121307,-0.001440,0.002150,0.054609,398.323364,20.291561,0.546092,-256.121307,0.055719,0.000000
48.480003,89.614792,-256.165802,-0.001436,0.002150,0.054618,398.626495,20.307003,0.546179,-256.165802,0.055737,0.000000
48.490002,89.672134,-256.076843,-0.001423,0.002151,0.054627,398.881561,20.319996,0.546265,-256.076843,0.055754,0.000000
48.500004,89.692245,-256.165802,-0.001449,0.002151,0.054635,398.971039,20.324553,0.546352,-256.165802,0.055771,0.000000
48.510002,89.707886,-256.121307,-0.001418,0.002151,0.054635,399.040619,20.328096,0.546352,-256.121307,0.055789,0.000000
48.520000,89.720535,-256.121307,-0.001418,0.002152,0.054661,399.096863,20.330963,0.546612,-256.121307,0.055806,0.000000
48.530003,89.735809,-256.165802,-0.001431,0.002153,0.054696,399.164825,20.334425,0.546959,-256.165802,0.055823,0.000000
48.540001,89.805069,-256.076843,-0.001418,0.002154,0.054722,399.472900,20.350121,0.547219,-256.076843,0.055841,0.000000
48.550003,89.874329,-256.210266,-0.001427,0.002155,0.054739,399.780975,20.365814,0.547393,-256.210266,0.055858,0.000000
48.560001,89.944336,-256.076843,-0.001423,0.002156,0.054757,400.092377,20.381680,0.547566,-256.076843,0.055875,0.000000
48.570004,89.982315,-256.165802,-0.001431,0.002156,0.054765,400.261322,20.390284,0.547653,-256.165802,0.055893,0.000000
48.580002,90.025146,-256.121307,-0.001427,0.002156,0.054774,400.451843,20.399988,0.547740,-256.121307,0.055910,0.000000
48.590004,90.056793,-256.076843,-0.001418,0.002157,0.054791,400.592621,20.407162,0.547913,-256.076843,0.055919,0.000000
48.600002,90.090683,-256.165802,-0.001423,0.002159,0.054826,400.743378,20.414841,0.548260,-256.165802,0.055936,0.000000
48.610001,90.169998,-256.121307,-0.001440,0.002160,0.054852,401.096191,20.432814,0.548520,-256.121307,0.055953,0.000000
48.620003,90.242981,-256.121307,-0.001431,0.002160,0.054852,401.420837,20.449350,0.548520,-256.121307,0.055971,0.000000
48.630001,90.296967,-256.121307,-0.001431,0.002160,0.054869,401.660980,20.461584,0.548694,-256.121307,0.055988,0.000000
48.640003,90.334213,-256.121307,-0.001431,0.002161,0.054878,401.826660,20.470026,0.548780,-256.121307,0.056005,0.000000
48.650002,90.353943,-256.121307,-0.001427,0.002162,0.054904,401.914398,20.474497,0.549041,-256.121307,0.056023,0.000000
48.660004,90.395279,-256.121307,-0.001431,0.002163,0.054947,402.098297,20.483862,0.549474,-256.121307,0.056040,0.000000
48.670002,90.484650,-256.121307,-0.001418,0.002165,0.054991,402.495819,20.504114,0.549908,-256.121307,0.056057,0.000000
48.680004,90.601196,-256.076843,-0.001431,0.002166,0.055017,403.014252,20.530525,0.550168,-256.076843,0.056075,0.000000
48.690002,90.710312,-256.076843,-0.001423,0.002166,0.055025,403.499634,20.555250,0.550255,-256.076843,0.056092,0.000000
48.700001,90.762817,-256.165802,-0.001444,0.002166,0.055025,403.733185,20.567148,0.550255,-256.165802,0.056109,0.000000
48.710003,90.804886,-256.121307,-0.001418,0.002166,0.055025,403.920319,20.576683,0.550255,-256.121307,0.056127,0.000000
48.720001,90.811218,-256.121307,-0.001427,0.002167,0.055034,403.948486,20.578115,0.550341,-256.121307,0.056136,0.000000
48.730003,90.836166,-256.165802,-0.001423,0.002167,0.055051,404.059448,20.583769,0.550515,-256.165802,0.056153,0.000000
48.740002,90.860367,-256.076843,-0.001418,0.002168,0.055069,404.167084,20.589252,0.550688,-256.076843,0.056170,0.000000
48.750004,90.887558,-256.210266,-0.001418,0.002169,0.055095,404.288055,20.595415,0.550949,-256.210266,0.056188,0.000000
48.760002,90.938950,-256.121307,-0.001418,0.002169,0.055104,404.516663,20.607059,0.551035,-256.121307,0.056205,0.000000
48.770000,90.980270,-256.210266,-0.001431,0.002170,0.055112,404.700470,20.616425,0.551122,-256.210266,0.056222,0.000000
48.780003,91.010437,-256.165802,-0.001427,0.002170,0.055112,404.834656,20.623260,0.551122,-256.165802,0.056240,0.000000
48.790001,91.017136,-256.121307,-0.001414,0.002170,0.055121,404.864441,20.624779,0.551209,-256.121307,0.056257,0.000000
48.800003,91.028687,-256.165802,-0.001431,0.002170,0.055121,404.915833,20.627396,0.551209,-256.165802,0.056274,0.000000
48.810001,91.040970,-256.165802,-0.001427,0.002170,0.055121,404.970459,20.630180,0.551209,-256.165802,0.056292,0.000000
48.820004,91.052139,-256.121307,-0.001418,0.002170,0.055130,405.020142,20.632711,0.551295,-256.121307,0.056309,0.000000
48.830002,91.029434,-256.121307,-0.001423,0.002171,0.055156,404.919159,20.627563,0.551556,-256.121307,0.056326,0.000000
48.840004,91.020859,-256.076843,-0.001423,0.002173,0.055199,404.881012,20.625622,0.551989,-256.076843,0.056335,0.000000
48.850002,91.081940,-256.121307,-0.001436,0.002175,0.055234,405.152710,20.639463,0.552336,-256.121307,0.056352,0.000000
48.860001,91.182098,-256.165802,-0.001410,0.002175,0.055234,405.598236,20.662159,0.552336,-256.165802,0.056370,0.000000
48.870003,91.239822,-256.121307,-0.001410,0.002175,0.055242,405.855011,20.675240,0.552423,-256.121307,0.056387,0.000000
48.880001,91.251740,-256.165802,-0.001427,0.002175,0.055242,405.908020,20.677938,0.552423,-256.165802,0.056404,0.000000
48.890003,91.264389,-256.121307,-0.001410,0.002175,0.055242,405.964264,20.680807,0.552423,-256.121307,0.056422,0.000000
48.900002,91.268494,-256.165802,-0.001440,0.002175,0.055242,405.982544,20.681736,0.552423,-256.165802,0.056439,0.000000
48.910004,91.268860,-256.121307,-0.001418,0.002175,0.055251,405.984161,20.681820,0.552509,-256.121307,0.056456,0.000000
48.920002,91.267746,-256.165802,-0.001410,0.002176,0.055277,405.979218,20.681566,0.552770,-256.165802,0.056474,0.000000
48.930004,91.268494,-256.210266,-0.001423,0.002178,0.055312,405.982544,20.681736,0.553117,-256.210266,0.056491,0.000000
48.940002,91.320618,-256.121307,-0.001414,0.002179,0.055338,406.214386,20.693548,0.553377,-256.121307,0.056508,0.000000
48.950001,91.382065,-256.121307,-0.001423,0.002179,0.055338,406.487732,20.707472,0.553377,-256.121307,0.056526,0.000000
48.960003,91.431213,-256.121307,-0.001423,0.002179,0.055338,406.706360,20.718609,0.553377,-256.121307,0.056543,0.000000
48.970001,91.442017,-256.165802,-0.001410,0.002180,0.055364,406.754395,20.721058,0.553637,-256.165802,0.056552,0.000000
48.980003,91.457291,-256.165802,-0.001444,0.002180,0.055372,406.822357,20.724518,0.553724,-256.165802,0.056569,0.000000
48.990002,91.489685,-256.121307,-0.001414,0.002180,0.055372,406.966431,20.731859,0.553724,-256.121307,0.056586,0.000000
49.000004,91.500107,-256.210266,-0.001423,0.002180,0.055381,407.012817,20.734221,0.553810,-256.210266,0.056604,0.000000
49.010002,91.517975,-256.121307,-0.001414,0.002180,0.055381,407.092285,20.738270,0.553810,-256.121307,0.056621,0.000000
49.020000,91.516861,-256.076843,-0.001414,0.002181,0.055390,407.087341,20.738016,0.553897,-256.076843,0.056639,0.000000
49.030003,91.511658,-256.121307,-0.001414,0.002181,0.055407,407.064178,20.736837,0.554070,-256.121307,0.056656,0.000000
49.040001,91.512024,-256.121307,-0.001418,0.002182,0.055433,407.065826,20.736921,0.554331,-256.121307,0.056673,0.000000
49.050003,91.532883,-256.210266,-0.001423,0.002184,0.055476,407.158600,20.741646,0.554764,-256.210266,0.056691,0.000000
49.060001,91.624115,-256.121307,-0.001418,0.002185,0.055494,407.564423,20.762321,0.554938,-256.121307,0.056708,0.000000
49.070004,91.703049,-256.121307,-0.001418,0.002187,0.055546,407.915527,20.780207,0.555458,-256.121307,0.056725,0.000000
49.080002,91.810287,-256.165802,-0.001418,0.002190,0.055624,408.392548,20.804508,0.556239,-256.165802,0.056743,0.000000
49.090004,92.031860,-256.121307,-0.001414,0.002193,0.055693,409.378174,20.854719,0.556932,-256.121307,0.056760,0.000000
49.100002,92.272781,-256.165802,-0.001414,0.002194,0.055728,410.449829,20.909311,0.557279,-256.165802,0.056769,0.000000
49.110001,92.473114,-256.165802,-0.001423,0.002195,0.055754,411.340942,20.954708,0.557539,-256.165802,0.056786,0.000000
49.120003,92.591156,-256.121307,-0.001414,0.002195,0.055754,411.866028,20.981455,0.557539,-256.121307,0.056803,0.000000
49.130001,92.654831,-256.165802,-0.001418,0.002195,0.055754,412.149261,20.995886,0.557539,-256.165802,0.056821,0.000000
49.140003,92.689087,-256.121307,-0.001393,0.002195,0.055754,412.301636,21.003647,0.557539,-256.121307,0.056838,0.000000
49.150002,92.703995,-256.165802,-0.001406,0.002195,0.055754,412.367950,21.007027,0.557539,-256.165802,0.056855,0.000000
49.160004,92.725952,-256.165802,-0.001406,0.002195,0.055754,412.465637,21.012001,0.557539,-256.165802,0.056873,0.000000
49.170002,92.750900,-256.165802,-0.001418,0.002195,0.055745,412.576599,21.017654,0.557453,-256.165802,0.056890,0.000000
49.180004,92.746445,-256.165802,-0.001418,0.002195,0.055745,412.556793,21.016645,0.557453,-256.165802,0.056907,0.000000
49.190002,92.723358,-256.121307,-0.001401,0.002195,0.055745,412.454102,21.011414,0.557453,-256.121307,0.056925,0.000000
49.200001,92.699142,-256.210266,-0.001401,0.002195,0.055745,412.346375,21.005926,0.557453,-256.210266,0.056942,0.000000
49.210003,92.680527,-256.165802,-0.001423,0.002195,0.055745,412.263580,21.001707,0.557453,-256.165802,0.056959,0.000000
49.220001,92.665634,-256.165802,-0.001406,0.002195,0.055745,412.197327,20.998333,0.557453,-256.165802,0.056977,0.000000
49.230003,92.640305,-256.121307,-0.001406,0.002195,0.055754,412.084656,20.992592,0.557539,-256.121307,0.056985,0.000000
49.240002,92.622070,-256.076843,-0.001418,0.002195,0.055754,412.003540,20.988461,0.557539,-256.076843,0.057003,0.000000
49.250004,92.597488,-256.210266,-0.001414,0.002195,0.055754,411.894196,20.982891,0.557539,-256.210266,0.057020,0.000000
49.260002,92.564346,-256.165802,-0.001423,0.002195,0.055754,411.746765,20.975382,0.557539,-256.165802,0.057037,0.000000
49.270000,92.542374,-256.165802,-0.001414,0.002195,0.055763,411.649048,20.970402,0.557626,-256.165802,0.057055,0.000000
49.280003,92.542007,-256.121307,-0.001414,0.002195,0.055763,411.647400,20.970320,0.557626,-256.121307,0.057072,0.000000
49.290001,92.523758,-256.121307,-0.001414,0.002195,0.055763,411.566223,20.966183,0.557626,-256.121307,0.057089,0.000000
49.300003,92.507370,-256.210266,-0.001414,0.002195,0.055763,411.493347,20.962469,0.557626,-256.210266,0.057107,0.000000
49.310001,92.483170,-256.210266,-0.001427,0.002195,0.055763,411.385681,20.956985,0.557626,-256.210266,0.057124,0.000000
49.320004,92.458969,-256.165802,-0.001414,0.002195,0.055763,411.278046,20.951502,0.557626,-256.165802,0.057141,0.000000
49.330002,92.440353,-256.121307,-0.001406,0.002196,0.055780,411.195221,20.947283,0.557800,-256.121307,0.057159,0.000000
49.340004,92.426941,-256.121307,-0.001397,0.002199,0.055858,411.135559,20.944244,0.558580,-256.121307,0.057176,0.000000
49.350002,92.476471,-256.210266,-0.001406,0.002204,0.055971,411.355896,20.955467,0.559707,-256.210266,0.057194,0.000000
49.360001,92.735260,-256.165802,-0.001406,0.002209,0.056101,412.507050,21.014111,0.561008,-256.165802,0.057202,0.000000
49.370003,93.168335,-256.165802,-0.001414,0.002212,0.056188,414.433441,21.112246,0.561876,-256.165802,0.057220,0.000000
49.380001,93.579437,-256.165802,-0.001410,0.002214,0.056248,416.262115,21.205402,0.562483,-256.165802,0.057237,0.000000
49.390003,93.882172,-256.210266,-0.001397,0.002215,0.056266,417.608765,21.274004,0.562656,-256.210266,0.057254,0.000000
49.400002,94.050858,-256.210266,-0.001410,0.002215,0.056266,418.359100,21.312229,0.562656,-256.210266,0.057272,0.000000
49.410004,94.125702,-256.121307,-0.001423,0.002215,0.056266,418.692047,21.329187,0.562656,-256.121307,0.057289,0.000000
49.420002,94.165924,-256.254761,-0.001401,0.002216,0.056274,418.870941,21.338303,0.562743,-256.254761,0.057306,0.000000
49.430004,94.193481,-256.121307,-0.001414,0.002217,0.056309,418.993530,21.344549,0.563090,-256.121307,0.057324,0.000000
49.440002,94.244858,-256.165802,-0.001401,0.002217,0.056318,419.222076,21.356190,0.563176,-256.165802,0.057341,0.000000
49.450001,94.285446,-256.165802,-0.001410,0.002217,0.056318,419.402618,21.365389,0.563176,-256.165802,0.057358,0.000000
49.460003,94.315613,-256.121307,-0.001401,0.002217,0.056318,419.536804,21.372223,0.563176,-256.121307,0.057376,0.000000
49.470001,94.326050,-256.210266,-0.001414,0.002218,0.056326,419.583221,21.374590,0.563263,-256.210266,0.057393,0.000000
49.480003,94.302948,-256.121307,-0.001406,0.002218,0.056344,419.480469,21.369352,0.563437,-256.121307,0.057410,0.000000
49.490002,94.304077,-256.076843,-0.001414,0.002219,0.056370,419.485474,21.369610,0.563697,-256.076843,0.057419,0.000000
49.500004,94.330887,-256.210266,-0.001406,0.002222,0.056430,419.604736,21.375685,0.564304,-256.210266,0.057436,0.000000
49.510002,94.437012,-256.121307,-0.001406,0.002223,0.056474,420.076813,21.399733,0.564737,-256.121307,0.057454,0.000000
49.520000,94.612762,-256.210266,-0.001406,0.002224,0.056491,420.858582,21.439558,0.564911,-256.210266,0.057471,0.000000
49.530003,94.717773,-256.254761,-0.001401,0.002224,0.056500,421.325684,21.463354,0.564998,-256.254761,0.057488,0.000000
49.540001,94.770660,-256.121307,-0.001384,0.002225,0.056508,421.560944,21.475338,0.565084,-256.121307,0.057506,0.000000
49.550003,94.819443,-256.165802,-0.001393,0.002225,0.056526,421.777954,21.486393,0.565258,-256.165802,0.057523,0.000000
49.560001,94.857422,-256.210266,-0.001406,0.002226,0.056534,421.946899,21.494999,0.565344,-256.210266,0.057540,0.000000
49.570004,94.894653,-256.165802,-0.001393,0.002226,0.056543,422.112488,21.503437,0.565431,-256.165802,0.057558,0.000000
49.580002,94.916626,-256.165802,-0.001423,0.002227,0.056569,422.210236,21.508413,0.565691,-256.165802,0.057575,0.000000
49.590004,94.937851,-256.165802,-0.001410,0.002228,0.056595,422.304657,21.513226,0.565952,-256.165802,0.057592,0.000000
49.600002,94.998550,-256.210266,-0.001406,0.002228,0.056604,422.574646,21.526979,0.566038,-256.210266,0.057610,0.000000
49.610001,95.047699,-256.165802,-0.001410,0.002229,0.056612,422.793274,21.538116,0.566125,-256.165802,0.057618,0.000000
49.620003,95.081589,-256.165802,-0.001393,0.002230,0.056639,422.944031,21.545795,0.566385,-256.165802,0.057636,0.000000
49.630001,95.123291,-256.165802,-0.001406,0.002231,0.056656,423.129517,21.555244,0.566558,-256.165802,0.057653,0.000000
49.640003,95.192932,-256.121307,-0.001406,0.002231,0.056665,423.439301,21.571026,0.566645,-256.121307,0.057671,0.000000
49.650002,95.223831,-256.165802,-0.001397,0.002232,0.056691,423.576752,21.578028,0.566905,-256.165802,0.057688,0.000000
49.660004,95.275970,-256.121307,-0.001406,0.002233,0.056708,423.808685,21.589844,0.567079,-256.121307,0.057705,0.000000
49.670002,95.324371,-256.210266,-0.001401,0.002233,0.056725,424.023987,21.600811,0.567252,-256.210266,0.057723,0.000000
49.680004,95.372040,-256.165802,-0.001410,0.002234,0.056743,424.236023,21.611612,0.567426,-256.165802,0.057740,0.000000
49.690002,95.427155,-256.121307,-0.001397,0.002234,0.056751,424.481171,21.624104,0.567512,-256.121307,0.057757,0.000000
49.700001,95.476669,-256.210266,-0.001401,0.002235,0.056777,424.701447,21.635323,0.567773,-256.210266,0.057775,0.000000
49.710003,95.522842,-256.210266,-0.001410,0.002236,0.056803,424.906830,21.645784,0.568033,-256.210266,0.057792,0.000000
49.720001,95.580566,-256.210266,-0.001401,0.002236,0.056803,425.163605,21.658867,0.568033,-256.210266,0.057809,0.000000
49.730003,95.600296,-256.210266,-0.001397,0.002237,0.056821,425.251343,21.663338,0.568206,-256.210266,0.057827,0.000000
49.740002,95.626740,-256.165802,-0.001380,0.002237,0.056821,425.368988,21.669329,0.568206,-256.165802,0.057835,0.000000
49.750004,95.656158,-256.165802,-0.001393,0.002237,0.056829,425.499847,21.675997,0.568293,-256.165802,0.057853,0.000000
49.760002,95.668076,-256.076843,-0.001397,0.002238,0.056838,425.552856,21.678696,0.568380,-256.076843,0.057870,0.000000
49.770000,95.684082,-256.254761,-0.001380,0.002238,0.056847,425.624054,21.682323,0.568466,-256.254761,0.057887,0.000000
49.780003,95.703827,-256.210266,-0.001388,0.002238,0.056847,425.711884,21.686798,0.568466,-256.210266,0.057905,0.000000
49.790001,95.708282,-256.165802,-0.001401,0.002238,0.056847,425.731689,21.687807,0.568466,-256.165802,0.057922,0.000000
49.800003,95.704559,-256.165802,-0.001397,0.002238,0.056855,425.715149,21.686962,0.568553,-256.165802,0.057939,0.000000
49.810001,95.700104,-256.210266,-0.001388,0.002239,0.056881,425.695312,21.685953,0.568813,-256.210266,0.057957,0.000000
49.820004,95.712006,-256.210266,-0.001401,0.002240,0.056899,425.748260,21.688650,0.568987,-256.210266,0.057974,0.000000
49.830002,95.741806,-256.165802,-0.001406,0.002240,0.056907,425.880829,21.695404,0.569073,-256.165802,0.057991,0.000000
49.840004,95.768234,-256.165802,-0.001393,0.002241,0.056925,425.998383,21.701391,0.569247,-256.165802,0.058009,0.000000
49.850002,95.800262,-256.254761,-0.001397,0.002242,0.056942,426.140839,21.708651,0.569420,-256.254761,0.058026,0.000000
49.860001,95.829681,-256.210266,-0.001393,0.002242,0.056951,426.271698,21.715317,0.569507,-256.210266,0.058043,0.000000
49.870003,95.852020,-256.165802,-0.001375,0.002242,0.056951,426.371094,21.720379,0.569507,-256.165802,0.058052,0.000000
49.880001,95.864319,-256.210266,-0.001384,0.002242,0.056959,426.425781,21.723166,0.569594,-256.210266,0.058069,0.000000
49.890003,95.896713,-256.121307,-0.001393,0.002242,0.056959,426.569885,21.730507,0.569594,-256.121307,0.058087,0.000000
49.900002,95.893356,-256.210266,-0.001410,0.002242,0.056959,426.554962,21.729746,0.569594,-256.210266,0.058104,0.000000
49.910004,95.890747,-256.121307,-0.001401,0.002243,0.056977,426.543335,21.729155,0.569767,-256.121307,0.058121,0.000000
49.920002,95.887024,-256.165802,-0.001384,0.002245,0.057020,426.526794,21.728310,0.570201,-256.165802,0.058139,0.000000
49.930004,95.936920,-256.210266,-0.001393,0.002246,0.057055,426.748749,21.739616,0.570548,-256.210266,0.058156,0.000000
49.940002,96.018478,-256.165802,-0.001384,0.002247,0.057063,427.111511,21.758099,0.570634,-256.165802,0.058173,0.000000
49.950001,96.089233,-256.254761,-0.001384,0.002247,0.057072,427.426270,21.774132,0.570721,-256.254761,0.058191,0.000000
49.960003,96.132050,-256.165802,-0.001384,0.002248,0.057089,427.616699,21.783833,0.570895,-256.165802,0.058208,0.000000
49.970001,96.152908,-256.165802,-0.001388,0.002248,0.057089,427.709503,21.788561,0.570895,-256.165802,0.058226,0.000000
49.980003,96.196091,-256.165802,-0.001393,0.002248,0.057089,427.901581,21.798346,0.570895,-256.165802,0.058243,0.000000
49.990002,96.216949,-256.210266,-0.001397,0.002248,0.057098,427.994354,21.803072,0.570981,-256.210266,0.058260,0.000000
50.000004,96.214722,-256.254761,-0.001401,0.002248,0.057098,427.984467,21.802567,0.570981,-256.254761,0.058269,0.000000
50.010002,96.199448,-256.121307,-0.001406,0.002248,0.057098,427.916504,21.799107,0.570981,-256.121307,0.058286,0.000000
50.020004,96.193115,-256.210266,-0.001401,0.002248,0.057107,427.888336,21.797672,0.571068,-256.210266,0.058304,0.000000
50.030003,96.180832,-256.165802,-0.001375,0.002250,0.057150,427.833710,21.794888,0.571502,-256.165802,0.058321,0.000000
50.040001,96.218445,-256.165802,-0.001397,0.002253,0.057228,428.001007,21.803411,0.572282,-256.165802,0.058338,0.000000
50.050003,96.356583,-256.254761,-0.001397,0.002256,0.057298,428.615479,21.834713,0.572976,-256.254761,0.058356,0.000000
50.060001,96.598633,-256.165802,-0.001388,0.002257,0.057332,429.692169,21.889563,0.573323,-256.165802,0.058373,0.000000
50.070004,96.791885,-256.165802,-0.001388,0.002257,0.057332,430.551819,21.933355,0.573323,-256.165802,0.058390,0.000000
50.080002,96.876801,-256.165802,-0.001393,0.002257,0.057332,430.929535,21.952597,0.573323,-256.165802,0.058408,0.000000
50.090004,96.904724,-256.121307,-0.001384,0.002257,0.057332,431.053741,21.958923,0.573323,-256.121307,0.058425,0.000000
50.100002,96.926697,-256.210266,-0.001380,0.002257,0.057332,431.151489,21.963903,0.573323,-256.210266,0.058442,0.000000
50.110001,96.933762,-256.210266,-0.001397,0.002257,0.057332,431.182892,21.965504,0.573323,-256.210266,0.058460,0.000000
50.120003,96.945312,-256.210266,-0.001388,0.002257,0.057332,431.234283,21.968121,0.573323,-256.210266,0.058477,0.000000
50.130001,96.946060,-256.165802,-0.001388,0.002257,0.057332,431.237610,21.968292,0.573323,-256.165802,0.058486,0.000000
50.140003,96.922592,-256.210266,-0.001384,0.002259,0.057384,431.133209,21.962973,0.573843,-256.210266,0.058503,0.000000
50.150002,96.923340,-256.254761,-0.001380,0.002262,0.057445,431.136536,21.963144,0.574450,-256.254761,0.058520,0.000000
50.160004,97.076385,-256.165802,-0.001397,0.002262,0.057454,431.817322,21.997824,0.574537,-256.165802,0.058538,0.000000
50.170002,97.194427,-256.210266,-0.001393,0.002262,0.057454,432.342407,22.024572,0.574537,-256.210266,0.058555,0.000000
50.180004,97.224594,-256.165802,-0.001380,0.002262,0.057454,432.476593,22.031408,0.574537,-256.165802,0.058572,0.000000
50.190002,97.241348,-256.165802,-0.001388,0.002262,0.057454,432.551117,22.035204,0.574537,-256.165802,0.058590,0.000000
50.200001,97.235382,-256.254761,-0.001384,0.002262,0.057462,432.524567,22.033852,0.574624,-256.254761,0.058607,0.000000
50.210003,97.237991,-256.254761,-0.001388,0.002262,0.057462,432.536194,22.034445,0.574624,-256.254761,0.058624,0.000000
50.220001,97.232040,-256.210266,-0.001375,0.002262,0.057462,432.509705,22.033096,0.574624,-256.210266,0.058642,0.000000
50.230003,97.225708,-256.210266,-0.001388,0.002262,0.057462,432.481537,22.031660,0.574624,-256.210266,0.058659,0.000000
50.240002,97.229431,-256.121307,-0.001367,0.002262,0.057462,432.498108,22.032505,0.574624,-256.121307,0.058676,0.000000
50.250004,97.205978,-256.210266,-0.001371,0.002263,0.057471,432.393799,22.027189,0.574710,-256.210266,0.058685,0.000000
50.260002,97.214905,-256.165802,-0.001380,0.002263,0.057471,432.433502,22.029211,0.574710,-256.165802,0.058703,0.000000
50.270004,97.204483,-256.210266,-0.001384,0.002263,0.057471,432.387146,22.026852,0.574710,-256.210266,0.058720,0.000000
50.280003,97.175430,-256.254761,-0.001384,0.002263,0.057471,432.257904,22.020267,0.574710,-256.254761,0.058737,0.000000
50.290001,97.146759,-256.254761,-0.001380,0.002263,0.057471,432.130371,22.013771,0.574710,-256.254761,0.058755,0.000000
50.300003,97.122559,-256.254761,-0.001393,0.002263,0.057471,432.022705,22.008286,0.574710,-256.254761,0.058772,0.000000
50.310001,97.121445,-256.165802,-0.001393,0.002263,0.057471,432.017761,22.008034,0.574710,-256.165802,0.058789,0.000000
50.320004,97.109894,-256.210266,-0.001380,0.002263,0.057471,431.966370,22.005417,0.574710,-256.210266,0.058807,0.000000
50.330002,97.083084,-256.254761,-0.001393,0.002263,0.057471,431.847137,21.999342,0.574710,-256.254761,0.058824,0.000000
50.340004,97.061493,-256.165802,-0.001380,0.002263,0.057471,431.751099,21.994450,0.574710,-256.165802,0.058841,0.000000
50.350002,97.041382,-256.254761,-0.001380,0.002263,0.057471,431.661621,21.989891,0.574710,-256.254761,0.058859,0.000000
50.360001,97.025375,-256.254761,-0.001371,0.002263,0.057471,431.590424,21.986265,0.574710,-256.254761,0.058876,0.000000
50.370003,97.003769,-256.254761,-0.001380,0.002263,0.057471,431.494324,21.981367,0.574710,-256.254761,0.058893,0.000000
50.380001,96.988129,-256.210266,-0.001388,0.002263,0.057471,431.424744,21.977823,0.574710,-256.210266,0.058902,0.000000
50.390003,96.961319,-256.210266,-0.001371,0.002263,0.057471,431.305481,21.971748,0.574710,-256.210266,0.058919,0.000000
50.400002,96.949036,-256.254761,-0.001388,0.002263,0.057488,431.250854,21.968966,0.574884,-256.254761,0.058937,0.000000
50.410004,96.923340,-256.210266,-0.001388,0.002268,0.057601,431.136536,21.963144,0.576011,-256.210266,0.058954,0.000000
50.420002,97.033569,-256.210266,-0.001371,0.002274,0.057749,431.626862,21.988121,0.577486,-256.210266,0.058971,0.000000
50.430004,97.445404,-256.210266,-0.001380,0.002277,0.057835,433.458801,22.081444,0.578353,-256.210266,0.058989,0.000000
50.440002,97.861343,-256.165802,-0.001380,0.002278,0.057870,435.308990,22.175697,0.578700,-256.165802,0.059006,0.000000
50.450001,98.127960,-256.210266,-0.001367,0.002278,0.057870,436.494965,22.236115,0.578700,-256.210266,0.059023,0.000000
50.460003,98.234467,-256.210266,-0.001384,0.002278,0.057870,436.968719,22.260248,0.578700,-256.210266,0.059041,0.000000
50.470001,98.252716,-256.254761,-0.001371,0.002278,0.057870,437.049896,22.264383,0.578700,-256.254761,0.059058,0.000000
50.480003,98.266495,-256.210266,-0.001380,0.002278,0.057870,437.111206,22.267506,0.578700,-256.210266,0.059075,0.000000
50.490002,98.272079,-256.121307,-0.001380,0.002278,0.057870,437.136047,22.268772,0.578700,-256.121307,0.059093,0.000000
50.500004,98.266113,-256.254761,-0.001380,0.002278,0.057870,437.109497,22.267420,0.578700,-256.254761,0.059110,0.000000
50.510002,98.270584,-256.210266,-0.001362,0.002278,0.057870,437.129395,22.268433,0.578700,-256.210266,0.059119,0.000000
